,DENV1_I,DENV1_II,DENV1_IV,DENV1_V,DENV2_ASIANAMERICAN,DENV2_ASIANI,DENV2_COSMOPOLITAN,DENV2_SYLVATIC,DENV3_I,DENV3_II,DENV3_III,DENV3_IV,DENV4_I,DENV4_II,DENV4_SYLVATIC
2015.0,0.1885,0.0002,0.0466,0.0,0.0001,0.0757,0.2373,0.0008,0.0468,0.026,0.0,0.0001,0.027,0.0931,0.0002
2015.0833,0.1886,0.0002,0.0473,0.0,0.0001,0.0736,0.2347,0.0008,0.048,0.0264,0.0,0.0001,0.0279,0.0989,0.0002
2015.1667,0.1855,0.0002,0.0474,0.0,0.0001,0.072,0.2338,0.0008,0.0493,0.0269,0.0,0.0001,0.0287,0.1051,0.0002
2015.25,0.1838,0.0002,0.0478,0.0,0.0001,0.07,0.229,0.0008,0.051,0.0275,0.0,0.0001,0.0298,0.1124,0.0002
2015.3333,0.1827,0.0002,0.0484,0.0,0.0001,0.0695,0.2294,0.0008,0.0517,0.0276,0.0,0.0001,0.0304,0.1173,0.0003
2015.4167,0.1816,0.0002,0.049,0.0,0.0001,0.0691,0.2305,0.0008,0.0524,0.0276,0.0,0.0001,0.0308,0.1214,0.0003
2015.5,0.1806,0.0002,0.0496,0.0,0.0001,0.0688,0.2318,0.0008,0.0529,0.0276,0.0,0.0001,0.0312,0.1256,0.0003
2015.5833,0.1798,0.0002,0.0502,0.0,0.0001,0.0689,0.2349,0.0008,0.0514,0.0269,0.0,0.0001,0.0316,0.1301,0.0003
2015.6667,0.1804,0.0002,0.0512,0.0,0.0001,0.0684,0.2338,0.0008,0.0504,0.0264,0.0,0.0001,0.0323,0.1357,0.0003
2015.75,0.181,0.0002,0.0523,0.0,0.0001,0.0679,0.2325,0.0008,0.0494,0.0259,0.0,0.0001,0.0329,0.1414,0.0003
2015.8333,0.1816,0.0002,0.0533,0.0,0.0001,0.0673,0.2312,0.0008,0.0485,0.0254,0.0,0.0001,0.0335,0.1472,0.0003
2015.9167,0.1822,0.0002,0.0543,0.0,0.0001,0.0666,0.23,0.0008,0.0475,0.0249,0.0,0.0001,0.0341,0.153,0.0003
2016.0,0.1827,0.0002,0.0554,0.0,0.0001,0.0659,0.2288,0.0008,0.0466,0.0245,0.0,0.0001,0.0347,0.159,0.0003
2016.0833,0.183,0.0002,0.0563,0.0,0.0001,0.0652,0.2277,0.0008,0.0458,0.0241,0.0,0.0001,0.0353,0.165,0.0003
2016.1667,0.1813,0.0001,0.0558,0.0,0.0001,0.0654,0.2291,0.0008,0.0453,0.0238,0.0,0.0001,0.0355,0.168,0.0003
2016.25,0.1806,0.0001,0.0556,0.0,0.0001,0.0651,0.2272,0.0008,0.0451,0.0237,0.0,0.0001,0.036,0.1718,0.0004
2016.3333,0.1806,0.0001,0.0556,0.0,0.0001,0.0652,0.2272,0.0008,0.045,0.0236,0.0,0.0001,0.0359,0.1717,0.0004
2016.4167,0.1806,0.0001,0.0556,0.0,0.0001,0.0654,0.2272,0.0008,0.045,0.0236,0.0,0.0001,0.0359,0.1716,0.0004
2016.5,0.1806,0.0001,0.0556,0.0,0.0001,0.0655,0.2273,0.0008,0.045,0.0236,0.0,0.0001,0.0358,0.1716,0.0004
2016.5833,0.1806,0.0001,0.0556,0.0,0.0001,0.0655,0.2273,0.0008,0.0449,0.0236,0.0,0.0001,0.0358,0.1715,0.0004
2016.6667,0.1806,0.0001,0.0556,0.0,0.0001,0.0655,0.2273,0.0008,0.0449,0.0236,0.0,0.0001,0.0358,0.1715,0.0004
2016.75,0.1806,0.0001,0.0556,0.0,0.0001,0.0656,0.2274,0.0008,0.0449,0.0236,0.0,0.0001,0.0358,0.1715,0.0004
2016.8333,0.1806,0.0001,0.0556,0.0,0.0001,0.0656,0.2274,0.0008,0.0449,0.0236,0.0,0.0001,0.0358,0.1715,0.0004
2016.9167,0.1806,0.0001,0.0556,0.0,0.0001,0.0656,0.2274,0.0008,0.0449,0.0236,0.0,0.0001,0.0358,0.1715,0.0004
2017.0,0.1806,0.0001,0.0556,0.0,0.0001,0.0656,0.2274,0.0008,0.0449,0.0236,0.0,0.0001,0.0358,0.1715,0.0004
2017.0833,0.1806,0.0001,0.0556,0.0,0.0001,0.0656,0.2274,0.0008,0.0449,0.0236,0.0,0.0001,0.0358,0.1715,0.0004
2017.1667,0.1806,0.0001,0.0556,0.0,0.0001,0.0656,0.2274,0.0008,0.0449,0.0236,0.0,0.0001,0.0358,0.1715,0.0004
2017.25,0.1806,0.0001,0.0556,0.0,0.0001,0.0656,0.2274,0.0008,0.0449,0.0236,0.0,0.0001,0.0358,0.1715,0.0004
2017.3333,0.1806,0.0001,0.0556,0.0,0.0001,0.0656,0.2274,0.0008,0.0449,0.0236,0.0,0.0001,0.0358,0.1715,0.0004
2017.4167,0.1806,0.0001,0.0556,0.0,0.0001,0.0656,0.2274,0.0008,0.0449,0.0236,0.0,0.0001,0.0358,0.1715,0.0004
2017.5,0.1806,0.0001,0.0556,0.0,0.0001,0.0656,0.2274,0.0008,0.0449,0.0236,0.0,0.0001,0.0358,0.1715,0.0004
2017.5833,0.1806,0.0001,0.0556,0.0,0.0001,0.0656,0.2274,0.0008,0.0449,0.0236,0.0,0.0001,0.0358,0.1715,0.0004
2017.6667,0.1806,0.0001,0.0556,0.0,0.0001,0.0656,0.2274,0.0008,0.0449,0.0236,0.0,0.0001,0.0358,0.1715,0.0004
