,DENV1_I,DENV1_II,DENV1_IV,DENV1_V,DENV2_ASIANAMERICAN,DENV2_ASIANI,DENV2_COSMOPOLITAN,DENV2_SYLVATIC,DENV3_I,DENV3_II,DENV3_III,DENV3_IV,DENV4_I,DENV4_II,DENV4_SYLVATIC
2013.8333,0.326,0.0002,0.0318,0.0895,0.0754,0.0498,0.148,0.0011,0.0185,0.0204,0.002,0.0,0.0403,0.0655,0.0008
2013.9167,0.3284,0.0002,0.0327,0.0894,0.0736,0.0462,0.1567,0.0011,0.0163,0.0177,0.002,0.0,0.0386,0.0634,0.0008
2014.0,0.3336,0.0002,0.0338,0.0899,0.0713,0.0417,0.1657,0.0011,0.0139,0.0149,0.0019,0.0,0.0375,0.0623,0.0008
2014.0833,0.3273,0.0002,0.0313,0.0864,0.068,0.0382,0.1748,0.0011,0.0128,0.0135,0.0019,0.0,0.0351,0.0596,0.0008
2014.1667,0.3228,0.0002,0.0294,0.0821,0.0654,0.0353,0.177,0.0011,0.0116,0.012,0.0019,0.0,0.0336,0.0577,0.0007
2014.25,0.312,0.0002,0.0274,0.0762,0.0648,0.0336,0.1845,0.0012,0.0107,0.0109,0.0018,0.0,0.0319,0.0553,0.0007
2014.3333,0.3085,0.0002,0.0263,0.0727,0.0593,0.0304,0.1858,0.0011,0.01,0.0101,0.0018,0.0,0.0311,0.0542,0.0007
2014.4167,0.3052,0.0002,0.0253,0.0693,0.0538,0.0273,0.1838,0.0011,0.0095,0.0094,0.0019,0.0,0.0306,0.0537,0.0007
2014.5,0.301,0.0002,0.0244,0.0661,0.0476,0.0242,0.1791,0.001,0.0092,0.009,0.0019,0.0,0.031,0.0546,0.0007
2014.5833,0.2864,0.0002,0.023,0.0614,0.042,0.0215,0.1766,0.001,0.0101,0.0097,0.0021,0.0,0.0317,0.0562,0.0007
2014.6667,0.2782,0.0002,0.0221,0.058,0.0361,0.0184,0.1715,0.0009,0.0111,0.0105,0.0024,0.0,0.0335,0.0597,0.0007
2014.75,0.2853,0.0002,0.0224,0.0581,0.0323,0.0164,0.1675,0.0009,0.0109,0.0102,0.0025,0.0,0.0356,0.0623,0.0008
2014.8333,0.2937,0.0002,0.0231,0.0575,0.0293,0.0148,0.1644,0.0008,0.011,0.0101,0.0026,0.0,0.038,0.065,0.0008
2014.9167,0.3031,0.0002,0.0239,0.0569,0.0272,0.0137,0.1639,0.0008,0.0113,0.0101,0.0029,0.0,0.0418,0.0697,0.0009
2015.0,0.3109,0.0002,0.0246,0.055,0.026,0.013,0.1688,0.0008,0.0116,0.0103,0.0031,0.0,0.0465,0.0757,0.001
2015.0833,0.3193,0.0002,0.0242,0.0543,0.0248,0.0123,0.1768,0.0008,0.0126,0.011,0.0036,0.0,0.0455,0.0735,0.0009
2015.1667,0.3211,0.0002,0.0234,0.0526,0.0239,0.0117,0.1876,0.0009,0.0136,0.0117,0.0041,0.0,0.045,0.072,0.0009
2015.25,0.3226,0.0002,0.0227,0.0511,0.0228,0.011,0.1952,0.0009,0.0146,0.0124,0.0047,0.0,0.045,0.0714,0.0009
2015.3333,0.3258,0.0002,0.0222,0.0499,0.0222,0.0105,0.2063,0.0009,0.0153,0.0127,0.0052,0.0,0.0443,0.0691,0.0009
2015.4167,0.3287,0.0002,0.0216,0.0486,0.0215,0.0101,0.217,0.001,0.016,0.0131,0.0057,0.0,0.0436,0.0667,0.0009
2015.5,0.3267,0.0002,0.021,0.0472,0.0213,0.0099,0.233,0.001,0.0168,0.0135,0.0063,0.0,0.0425,0.0642,0.0009
2015.5833,0.3166,0.0002,0.0203,0.0453,0.0219,0.01,0.2602,0.0011,0.0166,0.0134,0.0069,0.0,0.0399,0.0609,0.0008
2015.6667,0.3064,0.0002,0.0198,0.0439,0.0225,0.0101,0.2836,0.0012,0.0168,0.0135,0.0076,0.0,0.0365,0.057,0.0007
2015.75,0.3088,0.0002,0.0201,0.0444,0.0223,0.0099,0.2841,0.0012,0.017,0.0137,0.0081,0.0,0.035,0.0562,0.0007
2015.8333,0.3101,0.0002,0.0208,0.0456,0.0232,0.0102,0.2943,0.0013,0.0158,0.0127,0.0075,0.0,0.0348,0.0574,0.0007
2015.9167,0.3146,0.0002,0.022,0.0477,0.0239,0.0104,0.294,0.0013,0.0149,0.012,0.0071,0.0,0.0356,0.0602,0.0008
2016.0,0.3192,0.0002,0.0233,0.05,0.0246,0.0105,0.2942,0.0013,0.0139,0.0112,0.0066,0.0,0.0363,0.0631,0.0008
2016.0833,0.3193,0.0002,0.0243,0.0513,0.0257,0.0108,0.2978,0.0013,0.0131,0.0105,0.0062,0.0,0.0371,0.0661,0.0008
2016.1667,0.3115,0.0002,0.0234,0.0516,0.0275,0.0114,0.3098,0.0014,0.0124,0.01,0.0059,0.0,0.0368,0.0666,0.0008
2016.25,0.3023,0.0002,0.0225,0.0506,0.0296,0.0121,0.3209,0.0014,0.0118,0.0095,0.0056,0.0,0.0368,0.0674,0.0008
2016.3333,0.2967,0.0002,0.0219,0.0503,0.0319,0.0128,0.3302,0.0015,0.0113,0.0091,0.0054,0.0,0.0357,0.0654,0.0008
2016.4167,0.2903,0.0002,0.0213,0.0496,0.0336,0.0134,0.3404,0.0015,0.0109,0.0088,0.0052,0.0,0.0347,0.0637,0.0008
2016.5,0.2838,0.0002,0.0208,0.0488,0.034,0.0136,0.3513,0.0016,0.0106,0.0085,0.005,0.0,0.034,0.0625,0.0008
2016.5833,0.2774,0.0002,0.0203,0.0479,0.0344,0.0137,0.3625,0.0016,0.0103,0.0083,0.0049,0.0,0.0333,0.0612,0.0008
2016.6667,0.2712,0.0002,0.0198,0.047,0.0347,0.0139,0.3739,0.0016,0.01,0.008,0.0048,0.0,0.0326,0.0599,0.0007
2016.75,0.2649,0.0002,0.0193,0.046,0.035,0.014,0.3856,0.0017,0.0097,0.0078,0.0046,0.0,0.0319,0.0585,0.0007
2016.8333,0.2587,0.0002,0.0189,0.045,0.0352,0.014,0.3977,0.0017,0.0095,0.0076,0.0045,0.0,0.0311,0.0572,0.0007
2016.9167,0.2548,0.0001,0.0186,0.0444,0.0353,0.0141,0.4053,0.0018,0.0093,0.0075,0.0044,0.0,0.0307,0.0563,0.0007
2017.0,0.2525,0.0001,0.0184,0.044,0.0353,0.0141,0.41,0.0018,0.0092,0.0074,0.0044,0.0,0.0304,0.0558,0.0007
2017.0833,0.2499,0.0001,0.0182,0.0435,0.0353,0.0141,0.4153,0.0018,0.0091,0.0073,0.0043,0.0,0.0301,0.0553,0.0007
2017.1667,0.2505,0.0001,0.0182,0.0436,0.0353,0.0141,0.4142,0.0018,0.0092,0.0074,0.0044,0.0,0.0301,0.0554,0.0007
2017.25,0.2533,0.0001,0.0184,0.0441,0.0352,0.014,0.4087,0.0018,0.0093,0.0074,0.0044,0.0,0.0305,0.056,0.0007
2017.3333,0.2557,0.0001,0.0186,0.0445,0.0351,0.014,0.404,0.0018,0.0093,0.0075,0.0044,0.0,0.0308,0.0565,0.0007
2017.4167,0.2577,0.0002,0.0188,0.0449,0.035,0.014,0.4,0.0017,0.0094,0.0076,0.0045,0.0,0.031,0.057,0.0007
2017.5,0.2596,0.0002,0.0189,0.0452,0.0348,0.0139,0.3965,0.0017,0.0095,0.0076,0.0045,0.0,0.0312,0.0574,0.0007
2017.5833,0.2615,0.0002,0.019,0.0455,0.0346,0.0138,0.393,0.0017,0.0096,0.0077,0.0045,0.0,0.0315,0.0578,0.0007
2017.6667,0.2615,0.0002,0.019,0.0455,0.0347,0.0138,0.3929,0.0017,0.0096,0.0077,0.0045,0.0,0.0315,0.0578,0.0007
