virus_strain	serum_strain	serum_id	source	titer
DENV4/INDONESIA/S1228/1978	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	11
DENV4/INDONESIA/S1228/1978	DENV3/FIJI/29472/1992	1	agm_3mo	12
DENV4/INDONESIA/S1228/1978	DENV3/VIETNAM/BIDV1329/2006	1	agm_3mo	13
DENV4/INDONESIA/S1228/1978	DENV3/VIETNAM/BIDV1817/2007	1	agm_3mo	15
DENV4/INDONESIA/S1228/1978	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_3mo	35
DENV4/INDONESIA/S1228/1978	DENV4/INDONESIA/AC36/1973	1	agm_3mo	25
DENV4/MALAYSIA/P731120/1973	DENV1/PUERTO_RICO/BIDV852/2006	1	agm_3mo	11
DENV4/MALAYSIA/P731120/1973	DENV3/FIJI/29472/1992	1	agm_3mo	12
DENV4/MALAYSIA/P731120/1973	DENV4/CAMBODIA/NA/2010	1	agm_3mo	16
DENV4/MALAYSIA/P731120/1973	DENV4/CAMBODIA/AC33/2011	1	agm_3mo	11
DENV4/MALAYSIA/P731120/1973	DENV4/NICARAGUA/703/1999	1	agm_3mo	18
DENV4/THAILAND/D85052/1985	DENV1/PUERTO_RICO/BIDV852/2006	1	agm_3mo	14
DENV4/THAILAND/D85052/1985	DENV2/VIETNAM/AC21/2003	1	agm_3mo	14
DENV4/THAILAND/D85052/1985	DENV2/VIETNAM/AC20/2003	1	agm_3mo	12
DENV4/THAILAND/D85052/1985	DENV2/VIETNAM/BIDV735/2006	1	agm_3mo	11
DENV4/THAILAND/D85052/1985	DENV3/VIETNAM/BIDV1329/2006	1	agm_3mo	13
DENV4/THAILAND/D85052/1985	DENV3/VIETNAM/BIDV1817/2007	1	agm_3mo	12
DENV4/THAILAND/D85052/1985	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_3mo	37
DENV4/THAILAND/D85052/1985	DENV4/INDONESIA/AC36/1973	1	agm_3mo	26
DENV4/THAILAND/D85052/1985	DENV1/CAMBODIA/BIDV1991/2003	1	agm_3mo	11
DENV4/THAILAND/D85052/1985	DENV4/CAMBODIA/NA/2010	1	agm_3mo	28
DENV4/THAILAND/D85052/1985	DENV4/CAMBODIA/AC33/2011	1	agm_3mo	19
DENV4/THAILAND/D85052/1985	DENV4/BRAZIL/NA/2012	1	agm_3mo	44
DENV1/BOLIVIA/FSB3363/2010	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	74
DENV1/BOLIVIA/FSB3363/2010	DENV1/PUERTO_RICO/BIDV852/2006	1	agm_5mo	25
DENV1/CAMBODIA/BIDV1995/2003	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	107
DENV1/CAMBODIA/BIDV1995/2003	DENV1/PUERTO_RICO/BIDV852/2006	1	agm_5mo	47
DENV1/NAURU/WESTERNPACIFICDELTA30/1974	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	65
DENV1/NAURU/WESTERNPACIFICDELTA30/1974	DENV1/PUERTO_RICO/BIDV852/2006	1	agm_5mo	33
DENV1/PUERTO_RICO/BIDV852/2006	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	167
DENV1/PUERTO_RICO/BIDV852/2006	DENV1/PUERTO_RICO/BIDV852/2006	1	agm_5mo	55
DENV1/THAILAND/16007/1964	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	408
DENV1/THAILAND/16007/1964	DENV1/PUERTO_RICO/BIDV852/2006	1	agm_5mo	472
DENV1/THAILAND/16007/1964	DENV2/VIETNAM/AC20/2003	1	agm_5mo	10
DENV1/THAILAND/16007/1964	DENV3/FIJI/29472/1992	1	agm_5mo	15
DENV1/THAILAND/16007/1964	DENV3/VIETNAM/BIDV1329/2006	1	agm_5mo	11
DENV1/THAILAND/16007/1964	DENV3/VIETNAM/BIDV1817/2007	1	agm_5mo	15
DENV1/VENEZUELA/OBT1298/2000	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	103
DENV1/VENEZUELA/OBT1298/2000	DENV1/PUERTO_RICO/BIDV852/2006	1	agm_5mo	44
DENV1/VIETNAM/BIDV1937/2008	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	213
DENV1/VIETNAM/BIDV1937/2008	DENV1/PUERTO_RICO/BIDV852/2006	1	agm_5mo	131
DENV1/VIETNAM/BIDV1937/2008	DENV2/VIETNAM/AC20/2003	1	agm_5mo	10
DENV1/VIETNAM/BIDV1937/2008	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	14
DENV2/BRAZIL/BR161/2004	DENV2/VIETNAM/AC20/2003	1	agm_5mo	12
DENV2/BRAZIL/BR161/2004	DENV2/NICARAGUA/BIDV571/2006	1	agm_5mo	15
DENV2/BRAZIL/BR161/2004	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	239
DENV2/CAMBODIA/BIDV3924/2008	DENV2/VIETNAM/AC21/2003	1	agm_5mo	10
DENV2/CAMBODIA/BIDV3924/2008	DENV2/VIETNAM/AC20/2003	1	agm_5mo	13
DENV2/CAMBODIA/BIDV3924/2008	DENV2/NICARAGUA/BIDV571/2006	1	agm_5mo	24
DENV2/CAMBODIA/BIDV3924/2008	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	216
DENV2/CAMBODIA/BIDV4265/2007	DENV2/NICARAGUA/BIDV571/2006	1	agm_5mo	13
DENV2/CAMBODIA/BIDV4265/2007	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	140
DENV2/GUYANA/08221/2000	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	11
DENV2/GUYANA/08221/2000	DENV2/VIETNAM/AC20/2003	1	agm_5mo	15
DENV2/GUYANA/08221/2000	DENV2/NICARAGUA/BIDV571/2006	1	agm_5mo	23
DENV2/GUYANA/08221/2000	DENV2/PERU/IQT2913/1996	1	agm_5mo	12
DENV2/GUYANA/08221/2000	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	531
DENV2/GUYANA/08221/2000	DENV2/MALAYSIA/DKD811/2008	1	agm_5mo	19
DENV2/INDIA/742295/1974	DENV2/VIETNAM/AC20/2003	1	agm_5mo	14
DENV2/INDIA/742295/1974	DENV2/NICARAGUA/BIDV533/2005	1	agm_5mo	11
DENV2/INDIA/742295/1974	DENV2/NICARAGUA/BIDV571/2006	1	agm_5mo	15
DENV2/INDIA/742295/1974	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	383
DENV2/MALAYSIA/DKD811/2008	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	16
DENV2/MALAYSIA/DKD811/2008	DENV2/VIETNAM/AC20/2003	1	agm_5mo	14
DENV2/MALAYSIA/DKD811/2008	DENV2/NICARAGUA/BIDV571/2006	1	agm_5mo	13
DENV2/MALAYSIA/DKD811/2008	DENV2/PERU/IQT2913/1996	1	agm_5mo	12
DENV2/MALAYSIA/DKD811/2008	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	86
DENV2/MALAYSIA/DKD811/2008	DENV2/MALAYSIA/DKD811/2008	1	agm_5mo	18
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	16
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV2/VIETNAM/AC20/2003	1	agm_5mo	24
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV2/NICARAGUA/BIDV533/2005	1	agm_5mo	15
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV2/NICARAGUA/BIDV571/2006	1	agm_5mo	23
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	434
DENV2/PAPUANEWGUINEA/NEWGUINEAC/1944	DENV2/MALAYSIA/DKD811/2008	1	agm_5mo	16
DENV2/NICARAGUA/BIDV533/2005	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	17
DENV2/NICARAGUA/BIDV533/2005	DENV2/VIETNAM/AC21/2003	1	agm_5mo	12
DENV2/NICARAGUA/BIDV533/2005	DENV2/VIETNAM/AC20/2003	1	agm_5mo	31
DENV2/NICARAGUA/BIDV533/2005	DENV2/NICARAGUA/BIDV533/2005	1	agm_5mo	12
DENV2/NICARAGUA/BIDV533/2005	DENV2/NICARAGUA/BIDV571/2006	1	agm_5mo	27
DENV2/NICARAGUA/BIDV533/2005	DENV2/PERU/IQT2913/1996	1	agm_5mo	14
DENV2/NICARAGUA/BIDV533/2005	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	228
DENV2/NICARAGUA/BIDV533/2005	DENV2/MALAYSIA/DKD811/2008	1	agm_5mo	11
DENV2/NICARAGUA/BIDV571/2006	DENV2/VIETNAM/AC20/2003	1	agm_5mo	29
DENV2/NICARAGUA/BIDV571/2006	DENV2/NICARAGUA/BIDV533/2005	1	agm_5mo	22
DENV2/NICARAGUA/BIDV571/2006	DENV2/NICARAGUA/BIDV571/2006	1	agm_5mo	43
DENV2/NICARAGUA/BIDV571/2006	DENV2/PERU/IQT2913/1996	1	agm_5mo	12
DENV2/NICARAGUA/BIDV571/2006	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	523
DENV2/NICARAGUA/BIDV571/2006	DENV2/MALAYSIA/DKD811/2008	1	agm_5mo	32
DENV2/PERU/IQT2913/1996	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	17
DENV2/PERU/IQT2913/1996	DENV2/VIETNAM/AC20/2003	1	agm_5mo	31
DENV2/PERU/IQT2913/1996	DENV2/NICARAGUA/BIDV571/2006	1	agm_5mo	25
DENV2/PERU/IQT2913/1996	DENV2/PERU/IQT2913/1996	1	agm_5mo	10
DENV2/PERU/IQT2913/1996	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	222
DENV2/PERU/IQT2913/1996	DENV2/MALAYSIA/DKD811/2008	1	agm_5mo	16
DENV2/TONGA/DELTA30/1974	DENV2/VIETNAM/AC21/2003	1	agm_5mo	13
DENV2/TONGA/DELTA30/1974	DENV2/VIETNAM/AC20/2003	1	agm_5mo	44
DENV2/TONGA/DELTA30/1974	DENV2/NICARAGUA/BIDV533/2005	1	agm_5mo	24
DENV2/TONGA/DELTA30/1974	DENV2/NICARAGUA/BIDV571/2006	1	agm_5mo	48
DENV2/TONGA/DELTA30/1974	DENV2/PERU/IQT2913/1996	1	agm_5mo	13
DENV2/TONGA/DELTA30/1974	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	394
DENV2/TONGA/DELTA30/1974	DENV2/MALAYSIA/DKD811/2008	1	agm_5mo	35
DENV2/TONGA/DELTA30/1974	DENV3/FIJI/29472/1992	1	agm_5mo	17
DENV2/TONGA/DELTA30/1974	DENV3/VIETNAM/BIDV1817/2007	1	agm_5mo	11
DENV2/VIETNAM/BIDV735/2006	DENV2/VIETNAM/AC20/2003	1	agm_5mo	27
DENV2/VIETNAM/BIDV735/2006	DENV2/NICARAGUA/BIDV571/2006	1	agm_5mo	32
DENV2/VIETNAM/BIDV735/2006	DENV2/PERU/IQT2913/1996	1	agm_5mo	11
DENV2/VIETNAM/BIDV735/2006	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	816
DENV2/VIETNAM/BIDV735/2006	DENV2/MALAYSIA/DKD811/2008	1	agm_5mo	18
DENV2/VIETNAM/AC21/2003	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	17
DENV2/VIETNAM/AC21/2003	DENV1/PUERTO_RICO/BIDV852/2006	1	agm_5mo	93
DENV2/VIETNAM/AC21/2003	DENV2/VIETNAM/AC21/2003	1	agm_5mo	265
DENV2/VIETNAM/AC21/2003	DENV2/VIETNAM/AC20/2003	1	agm_5mo	92
DENV2/VIETNAM/AC21/2003	DENV2/NICARAGUA/BIDV533/2005	1	agm_5mo	76
DENV2/VIETNAM/AC21/2003	DENV2/NICARAGUA/BIDV571/2006	1	agm_5mo	173
DENV2/VIETNAM/AC21/2003	DENV2/PERU/IQT2913/1996	1	agm_5mo	22
DENV2/VIETNAM/AC21/2003	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	6481
DENV2/VIETNAM/AC21/2003	DENV2/MALAYSIA/DKD811/2008	1	agm_5mo	64
DENV2/VIETNAM/AC21/2003	DENV3/FIJI/29472/1992	1	agm_5mo	19
DENV2/VIETNAM/AC21/2003	DENV3/VIETNAM/BIDV1329/2006	1	agm_5mo	16
DENV2/VIETNAM/AC21/2003	DENV3/VIETNAM/BIDV1817/2007	1	agm_5mo	32
DENV2/VIETNAM/AC21/2003	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_5mo	17
DENV2/VIETNAM/AC20/2003	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	16
DENV2/VIETNAM/AC20/2003	DENV2/VIETNAM/AC20/2003	1	agm_5mo	17
DENV2/VIETNAM/AC20/2003	DENV2/NICARAGUA/BIDV533/2005	1	agm_5mo	19
DENV2/VIETNAM/AC20/2003	DENV2/NICARAGUA/BIDV571/2006	1	agm_5mo	21
DENV2/VIETNAM/AC20/2003	DENV2/PERU/IQT2913/1996	1	agm_5mo	13
DENV2/VIETNAM/AC20/2003	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	343
DENV2/VIETNAM/AC20/2003	DENV2/MALAYSIA/DKD811/2008	1	agm_5mo	18
DENV2/VIETNAM/AC20/2003	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_5mo	11
DENV3/CAMBODIA/AC23/2011	DENV3/FIJI/29472/1992	1	agm_5mo	13
DENV3/CAMBODIA/AC23/2011	DENV3/VIETNAM/BIDV1329/2006	1	agm_5mo	29
DENV3/CAMBODIA/AC23/2011	DENV3/VIETNAM/BIDV1817/2007	1	agm_5mo	25
DENV3/FIJI/29472/1992	DENV1/PUERTO_RICO/BIDV852/2006	1	agm_5mo	19
DENV3/FIJI/29472/1992	DENV2/NICARAGUA/BIDV533/2005	1	agm_5mo	14
DENV3/FIJI/29472/1992	DENV3/FIJI/29472/1992	1	agm_5mo	21
DENV3/FIJI/29472/1992	DENV3/VIETNAM/BIDV1329/2006	1	agm_5mo	19
DENV3/FIJI/29472/1992	DENV3/VIETNAM/BIDV1817/2007	1	agm_5mo	41
DENV3/NICARAGUA/BIDV4753/2009	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	10
DENV3/NICARAGUA/BIDV4753/2009	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	11
DENV3/NICARAGUA/BIDV4753/2009	DENV3/FIJI/29472/1992	1	agm_5mo	27
DENV3/NICARAGUA/BIDV4753/2009	DENV3/VIETNAM/BIDV1329/2006	1	agm_5mo	28
DENV3/NICARAGUA/BIDV4753/2009	DENV3/VIETNAM/BIDV1817/2007	1	agm_5mo	62
DENV3/NICARAGUA/BIDV4753/2009	DENV4/INDONESIA/AC36/1973	1	agm_5mo	10
DENV3/PUERTO_RICO/429965/2006	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	10
DENV3/PUERTO_RICO/429965/2006	DENV2/VIETNAM/AC21/2003	1	agm_5mo	10
DENV3/PUERTO_RICO/429965/2006	DENV2/VIETNAM/AC20/2003	1	agm_5mo	14
DENV3/PUERTO_RICO/429965/2006	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	15
DENV3/PUERTO_RICO/429965/2006	DENV3/FIJI/29472/1992	1	agm_5mo	49
DENV3/PUERTO_RICO/429965/2006	DENV3/VIETNAM/BIDV1329/2006	1	agm_5mo	34
DENV3/PUERTO_RICO/429965/2006	DENV3/VIETNAM/BIDV1817/2007	1	agm_5mo	71
DENV3/PUERTO_RICO/S228762/1963	DENV3/FIJI/29472/1992	1	agm_5mo	16
DENV3/PUERTO_RICO/S228762/1963	DENV3/VIETNAM/BIDV1329/2006	1	agm_5mo	25
DENV3/PUERTO_RICO/S228762/1963	DENV3/VIETNAM/BIDV1817/2007	1	agm_5mo	54
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV3/FIJI/29472/1992	1	agm_5mo	23
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV3/VIETNAM/BIDV1329/2006	1	agm_5mo	22
DENV3/INDONESIA/SLEMANDELTA30/1978	DENV3/VIETNAM/BIDV1817/2007	1	agm_5mo	36
DENV3/VIETNAM/BIDV1329/2006	DENV2/NICARAGUA/BIDV571/2006	1	agm_5mo	11
DENV3/VIETNAM/BIDV1329/2006	DENV2/PERU/IQT2913/1996	1	agm_5mo	17
DENV3/VIETNAM/BIDV1329/2006	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	29
DENV3/VIETNAM/BIDV1329/2006	DENV3/FIJI/29472/1992	1	agm_5mo	91
DENV3/VIETNAM/BIDV1329/2006	DENV3/VIETNAM/BIDV1329/2006	1	agm_5mo	203
DENV3/VIETNAM/BIDV1329/2006	DENV3/VIETNAM/BIDV1817/2007	1	agm_5mo	197
DENV3/VIETNAM/BIDV1329/2006	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_5mo	17
DENV3/VIETNAM/BIDV1329/2006	DENV4/INDONESIA/AC36/1973	1	agm_5mo	10
DENV3/VIETNAM/BIDV1817/2007	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	22
DENV3/VIETNAM/BIDV1817/2007	DENV3/FIJI/29472/1992	1	agm_5mo	17
DENV3/VIETNAM/BIDV1817/2007	DENV3/VIETNAM/BIDV1329/2006	1	agm_5mo	39
DENV3/VIETNAM/BIDV1817/2007	DENV3/VIETNAM/BIDV1817/2007	1	agm_5mo	94
DENV4/CAMBODIA/AC33/2011	DENV2/NICARAGUA/BIDV571/2006	1	agm_5mo	15
DENV4/CAMBODIA/AC33/2011	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	14
DENV4/CAMBODIA/AC33/2011	DENV3/FIJI/29472/1992	1	agm_5mo	13
DENV4/CAMBODIA/AC33/2011	DENV3/VIETNAM/BIDV1329/2006	1	agm_5mo	13
DENV4/CAMBODIA/AC33/2011	DENV3/VIETNAM/BIDV1817/2007	1	agm_5mo	16
DENV4/CAMBODIA/AC33/2011	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_5mo	10
DENV4/CAMBODIA/AC33/2011	DENV4/INDONESIA/AC36/1973	1	agm_5mo	12
DENV4/CAMBODIA/NA/2010	DENV3/VIETNAM/BIDV1817/2007	1	agm_5mo	12
DENV4/DOMINICA/814669DELTA30/1981	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_5mo	27
DENV4/DOMINICA/814669DELTA30/1981	DENV4/INDONESIA/AC36/1973	1	agm_5mo	15
DENV4/INDONESIA/AC36/1973	DENV1/VIETNAM/BIDV1937/2008	1	agm_5mo	10
DENV4/INDONESIA/AC36/1973	DENV2/VIETNAM/AC20/2003	1	agm_5mo	12
DENV4/INDONESIA/AC36/1973	DENV2/NICARAGUA/BIDV533/2005	1	agm_5mo	12
DENV4/INDONESIA/AC36/1973	DENV2/VIETNAM/BIDV735/2006	1	agm_5mo	13
DENV4/INDONESIA/AC36/1973	DENV3/VIETNAM/BIDV1817/2007	1	agm_5mo	11
DENV4/INDONESIA/AC36/1973	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_5mo	24
DENV4/INDONESIA/AC36/1973	DENV4/INDONESIA/AC36/1973	1	agm_5mo	23
DENV4/PUERTO_RICO/347751/1998	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_5mo	12
DENV4/PUERTO_RICO/BIDV2446/1999	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_5mo	15
DENV4/INDONESIA/S1228/1978	DENV3/VIETNAM/BIDV1817/2007	1	agm_5mo	17
DENV4/THAILAND/D85052/1985	DENV4/PUERTO_RICO/BIDV2446/1999	1	agm_5mo	14
